geneName,Part,relativeIntensity,gland
nolc1,Gland,1.303920691723296e-4,Major
nop10,Gland,1.2704273271353991e-4,Major
nop56,Gland,4.042498025670733e-4,Major
nop58_2;nop58;nop58_3,Gland,2.772747250076269e-4,Major
nop60b,Gland,2.8424273389809587e-4,Major
npc2a_2,Dope,6.244748248790091e-4,Major
nploc4,Gland,1.2056717463474792e-4,Major
nrg,Gland,2.3501548969141072e-4,Major
nrx-iv,Gland,1.6014111208717183e-4,Major
nrx-iv_2,Dope,4.954722661342824e-4,Major
nrx-iv_2,Gland,2.363735555365356e-4,Major
nsfl1c,Dope,1.8016349891550407e-4,Major
nt5c2,Dope,1.4914354339681004e-4,Major
nucb2,Gland,1.7628751204215324e-4,Major
nudc,Dope,1.347627386549557e-4,Major
nudt16,Dope,3.143228041503783e-4,Major
nupr1,Dope,0.0010357052079964266,Major
nupr1,Gland,5.418646299554827e-4,Major
nurf-38_ipp1,Gland,3.273942073546971e-4,Major
nxnl2,Dope,3.735101764602459e-4,Major
nxnl2,Gland,8.899691364917617e-4,Major
oat,Gland,5.383237269680183e-4,Major
ogdh,Gland,1.612015334307597e-4,Major
oplah,Dope,3.561584807519767e-4,Major
oplah,Gland,5.029904904925341e-4,Major
otub1,Dope,1.392394484432008e-4,Major
oxct1,Gland,1.884912540231192e-4,Major
pa2g4,Dope,2.8987014609580235e-4,Major
pa2g4,Gland,7.35170875948501e-4,Major
pabpc1,Dope,2.2313418849936666e-4,Major
pabpc1,Gland,5.911967035723046e-4,Major
paip1,Dope,1.5408146917702268e-4,Major
park7,Dope,8.58818309763578e-4,Major
park7,Gland,3.7330498734959816e-4,Major
patj_2,Gland,1.3111288102564343e-4,Major
pc;osr2,Gland,3.6903056851417184e-4,Major
pcca,Gland,3.530290635483852e-4,Major
pccb,Dope,1.0208904073432315e-4,Major
pccb,Gland,6.395868919676102e-4,Major
pcd_pcbd2,Dope,9.060266064409695e-4,Major
pcd_pcbd2,Gland,5.663790459474616e-4,Major
pcyox1,Gland,1.680971706253714e-4,Major
pdap1,Gland,1.8169621982851847e-4,Major
pdcd4,Gland,1.0980230070745886e-4,Major
pdcd5,Gland,1.3257469879070718e-4,Major
pdcd6;pdcd6_bche,Dope,2.784469673715032e-4,Major
pdcd6_2,Dope,1.7657647977515278e-4,Major
pdcd6ip,Dope,1.2694868422737457e-4,Major
pdcd6ip,Gland,2.4349052661524383e-4,Major
pdhb-1_pdhb,Gland,0.00013275656918408633,Major
pdi,Dope,0.001750937217952743,Major
pdi,Gland,0.0012227647225210526,Major
pdia3,Dope,9.105485495551652e-4,Major
pdia3,Gland,0.0014112266649083404,Major
pdia4,Gland,1.4297145218091688e-4,Major
pdia5,Gland,1.1425063564403133e-4,Major
pdia6,Dope,1.3142222221294508e-4,Major
pdia6,Gland,3.714090843088309e-4,Major
pdxdc1,Gland,1.6021928926864343e-4,Major
pebp1,Dope,4.8610576426430724e-4,Major
pebp1,Gland,8.514621910471789e-4,Major
pebp1_2,Dope,1.9029888786694984e-4,Major
pebp1_2,Gland,1.3024556277083134e-4,Major
pepd,Dope,3.37500579247313e-4,Major
pfdn5_2,Gland,1.018384947509012e-4,Major
pfdn6,Dope,1.4464327455415983e-4,Major
pgd,Dope,1.9999849244340328e-4,Major
pgd,Gland,4.3375014921003045e-4,Major
pgk,Dope,0.0013496779204931926,Major
pgk,Gland,6.283440188795096e-4,Major
pgls,Dope,1.4425003006647945e-4,Major
pgm1_2,Dope,2.145510742918112e-4,Major
pgm1_2,Gland,2.8840339255592945e-4,Major
pgm2,Dope,2.4263967432656361e-4,Major
pgm2,Gland,1.269749080378141e-4,Major
phb,Dope,1.7457035305001276e-4,Major
phb,Gland,5.110503163638498e-4,Major
phb2,Gland,2.261935934983206e-4,Major
phgdh,Dope,0.0013879149088373397,Major
phgdh,Gland,0.005144598937399909,Major
phm,Gland,1.2978334979697387e-4,Major
pi4k2b,Gland,1.306161193253301e-4,Major
picalm;lap,Gland,1.1144639355644918e-4,Major
pitpna;pitpna_2,Dope,1.6417686181860604e-4,Major
pka-c1;pka-c1_2,Gland,1.716856630088732e-4,Major
pka-r2_2,Gland,2.3573572697614494e-4,Major
pkm,Dope,5.222763135107959e-4,Major
pkm,Gland,0.001333633929717046,Major
pkm_3,Dope,0.0010926838890189955,Major
pkm_3,Gland,3.8734631834575856e-4,Major
plekhf2,Dope,2.94325114823434e-4,Major
plin2,Dope,4.2062457910459276e-4,Major
plin2,Gland,1.0551920902250883e-4,Major
pm20d2_4,Dope,2.1651515814209075e-4,Major
pm20d2_5;pm20d2_6;pm20d2_2;pm20d2_8;pm20d2_3,Dope,7.338999891744438e-4,Major
pm20d2_5;pm20d2_6;pm20d2_2;pm20d2_8;pm20d2_3,Gland,3.7952534854015753e-4,Major
pnliprp1,Dope,2.3800126003345405e-4,Major
pnliprp1,Gland,4.549335446244288e-4,Major
ppib_cyn-5,Dope,6.441997961225066e-4,Major
ppib_cyn-5,Gland,4.711584676829401e-4,Major
ppib_cypb,Dope,4.8168918829841775e-4,Major
ppif,Dope,7.53636748354321e-4,Major
ppif,Gland,3.337019241597591e-4,Major
ppp1cb,Dope,1.536532946781157e-4,Major
ppp1cb,Gland,5.485485481446113e-4,Major
ppp1r7,Dope,2.910623851389862e-4,Major
ppp2r1a,Dope,2.2669378870365624e-4,Major
ppp2r1a,Gland,5.870429596404634e-4,Major
ppp2r5d_ppp2r5c,Gland,2.3930231989495676e-4,Major
ppt1,Dope,1.4630602680066788e-4,Major
prdx3,Dope,1.9858580432379798e-4,Major
prdx3,Gland,9.057598718240547e-4,Major
prdx4_prdx1,Gland,7.131480768650248e-4,Major
prdx6,Dope,0.0010297268635283633,Major
prdx6,Gland,4.1661344017603373e-4,Major
prep,Dope,5.802263486989491e-4,Major
prep,Gland,1.85662663272585e-4,Major
pro5,Dope,0.0032004033165926754,Major
pro5,Gland,0.0011664686881778742,Major
prtp,Gland,4.1347101263803087e-4,Major
psap,Dope,4.3522881489365523e-4,Major
psap,Gland,2.43498649996931e-4,Major
psat1,Dope,0.00327812890815426,Major
psat1,Gland,0.0012136200684804961,Major
psma1,Dope,4.710899824937434e-4,Major
psma1,Gland,2.0049522360007538e-4,Major
psma2,Dope,4.664027862932079e-4,Major
psma2,Gland,9.338071679122813e-4,Major
psma3,Dope,6.075843899334133e-4,Major
psma3,Gland,2.954326210729097e-4,Major
psma4,Dope,6.510619679056583e-4,Major
psma4,Gland,1.9329818162854695e-4,Major
psma5,Dope,5.350263598944158e-4,Major
psma5,Gland,2.854569958581773e-4,Major
psma6,Dope,5.94401842552939e-4,Major
psma6,Gland,2.3399704891463322e-4,Major
psma8_2,Dope,6.1099481417317e-4,Major
psma8_2,Gland,2.2861332667772105e-4,Major
psmb1_2;psmb1,Dope,2.5495588145677954e-4,Major
psmb1_2;psmb1,Gland,1.7328584667297733e-4,Major
psmb2,Dope,2.305510234893268e-4,Major
psmb2,Gland,6.857539423640101e-4,Major
psmb3,Dope,2.0379213109410628e-4,Major
psmb3,Gland,1.0192619076345728e-4,Major
psmb4,Dope,1.2212785746698964e-4,Major
psmb4,Gland,1.3385108388055418e-4,Major
psmb5,Dope,1.3806587744318702e-4,Major
psmb5,Gland,1.8370271056580078e-4,Major
psmb6,Dope,2.464859867657744e-4,Major
psmb6,Gland,5.382190917828507e-4,Major
psmb7_2;psmb7,Dope,5.675890381135833e-4,Major
psmb7_2;psmb7,Gland,9.971979628528738e-4,Major
psmc2,Dope,5.228423733777642e-4,Major
psmc2,Gland,8.856956018424216e-4,Major
psmc3,Dope,1.888185284693585e-4,Major
psmc3,Gland,3.9697969784572125e-4,Major
psmc5,Dope,1.5094914277378546e-4,Major
psmc5,Gland,3.905890370573409e-4,Major
psmc6,Dope,4.3905012739745117e-4,Major
psmc6,Gland,3.00538272005852e-4,Major
psmd12,Dope,1.345319217518718e-4,Major
psmd12,Gland,1.1731202158159748e-4,Major
psmd13,Dope,1.94897684263641e-4,Major
psmd13,Gland,4.572821953354994e-4,Major
psmd1_rpn2,Dope,1.207757214689119e-4,Major
psmd1_rpn2,Gland,2.1961600855277042e-4,Major
psmd2,Dope,2.0944044293456752e-4,Major
psmd2,Gland,3.197282168667041e-4,Major
psmd4,Dope,2.6691811492944204e-4,Major
psmd4,Gland,1.262531643969147e-4,Major
psmd8,Dope,2.157733322440836e-4,Major
ptcd2,Gland,2.8506574284111613e-4,Major
pudp_2,Dope,1.101507323953331e-4,Major
pura,Gland,2.6883032724194823e-4,Major
pxd_pxt_2;pxt_4,Gland,1.1225836768121308e-4,Major
pxn,Gland,2.1830868274891698e-4,Major
qars,Dope,3.884682905798104e-4,Major
qars,Gland,5.15050185854623e-4,Major
qdpr,Dope,9.8577448212488e-4,Major
qdpr,Gland,0.00209843704046642,Major
rab14,Dope,1.3401623135673703e-4,Major
rab1a,Dope,6.042470974661144e-4,Major
rab1a,Gland,0.002995860681141646,Major
rab2a,Gland,2.256733944745651e-4,Major
rab3_2,Gland,2.0848434154298497e-4,Major
rab5b,Dope,2.5712848589901267e-4,Major
rab5b,Gland,0.0010039042005073177,Major
rab6a;rab39b,Dope,4.7997363242057215e-4,Major
rab6a;rab39b,Gland,4.0883250402502276e-4,Major
rab7_rab7a_2,Dope,2.3220895041758862e-4,Major
rab7_rab7a_2,Gland,5.358803066267005e-4,Major
rac1_2,Gland,1.145961270380246e-4,Major
rack1,Dope,5.017553860781588e-4,Major
rack1,Gland,0.00262282896507085,Major
rad23b,Dope,3.209838397739162e-4,Major
rad23b,Gland,1.743691651359332e-4,Major
rala,Gland,1.0062547924658323e-4,Major
ran,Dope,6.217223144402964e-4,Major
ran,Gland,3.151099667175818e-4,Major
ran-4;nutf2,Dope,4.458210124023042e-4,Major
ran-4;nutf2,Gland,6.533825502939551e-4,Major
ranbp1,Dope,1.3178492957641375e-4,Major
ranbp1,Gland,3.6614010608961e-4,Major
rap1b,Gland,1.252305551007555e-4,Major
rars,Dope,1.6306665342809377e-4,Major
rars,Gland,4.6642356748596896e-4,Major
rbm4,Dope,1.3475331808574957e-4,Major
rbm4_rbm14,Gland,1.947453173102493e-4,Major
reep5_4,Dope,0.0011068833561102068,Major
reep5_4,Gland,0.001168840534222572,Major
rheb,Dope,1.1301632724500147e-4,Major
rho-1_3,Dope,6.30867990105379e-4,Major
rho1_7,Dope,3.8685646248244816e-4,Major
rho1_7,Gland,3.889704505152197e-4,Major
rnf121,Gland,1.5774683937848724e-4,Major
rpia,Dope,2.2777460540245885e-4,Major
rpia,Gland,6.887494591156405e-4,Major
rpl-36.a,Gland,0.001006939012700171,Major
rpl-7,Dope,8.959011657980611e-4,Major
rpl-7,Gland,0.0026575377092334595,Major
rpl10,Dope,2.4429761441041744e-4,Major
rpl10,Gland,0.001257040245815067,Major
rpl10ab;rpl10a,Dope,0.0016105143974510694,Major
rpl10ab;rpl10a,Gland,0.003817320442142299,Major
rpl11,Dope,0.001855162943946769,Major
rpl11,Gland,0.0016165269732530368,Major
rpl12,Dope,0.0015114249017317003,Major
rpl12,Gland,0.004743936825265658,Major
rpl13,Dope,0.0017102068186335868,Major
rpl13,Gland,0.0031962062947384043,Major
rpl13a,Dope,0.001439767842247499,Major
rpl13a,Gland,0.0021721321111521025,Major
rpl14,Dope,0.0014314627471821348,Major
rpl14,Gland,0.0015113877300194007,Major
rpl15,Dope,5.406886668562946e-4,Major
rpl15,Gland,0.0011402161963772778,Major
rpl17,Dope,0.0015109176922261127,Major
rpl17,Gland,0.007149551723469185,Major
rpl18,Dope,0.0018190407938635377,Major
rpl18,Gland,0.002531309877463504,Major
rpl18a,Dope,6.98573960461175e-4,Major
rpl18a,Gland,0.001503772228802226,Major
rpl19,Dope,0.0010646207689843567,Major
rpl19,Gland,0.001549294255178992,Major
rpl21,Dope,0.0015007519325528722,Major
rpl21,Gland,0.0017329400560539701,Major
rpl22,Gland,0.0012835530108984126,Major
rpl23_rpl23-a,Dope,0.0011713152757039519,Major
rpl23_rpl23-a,Gland,0.0027346852111679375,Major
rpl23a,Dope,0.0026295253787501863,Major
rpl23a,Gland,0.0035887942291215847,Major
rpl24,Dope,9.656408288481272e-4,Major
rpl24,Gland,0.0020484789755119376,Major
rpl26,Gland,2.6821220973696834e-4,Major
rpl26_2,Dope,0.0010462004774867218,Major
rpl26_2,Gland,9.580239716322653e-4,Major
rpl27,Dope,8.99771166976992e-4,Major
rpl27,Gland,0.0016715202630732708,Major
rpl27a_2;rpl27a,Dope,0.0014483123843052454,Major
rpl27a_2;rpl27a,Gland,0.002925554953182051,Major
rpl28,Dope,6.064296900143797e-4,Major
rpl28,Gland,0.0017600862328284647,Major
rpl3,Dope,5.057715886868079e-4,Major
rpl3,Gland,0.004106914900492546,Major
rpl30,Dope,0.00043196645229385823,Major
rpl30,Gland,0.001503657713750353,Major
rpl31,Dope,9.829803033319295e-4,Major
rpl31,Gland,0.0020254142359503358,Major
rpl32,Dope,5.226652889196415e-4,Major
rpl32,Gland,0.0018198306563772635,Major
rpl34,Dope,5.697338163310841e-4,Major
rpl34,Gland,9.295173621436366e-4,Major
rpl35_2;rpl35,Dope,0.0010264219727889995,Major
rpl35_2;rpl35,Gland,0.002193657951756454,Major
rpl35a,Dope,0.001244808492945604,Major
rpl35a,Gland,0.0013387843326370251,Major
rpl36,Dope,0.0016115661611969855,Major
rpl36,Gland,0.0020198550821630126,Major
rpl37a_2,Dope,1.3477464904852347e-4,Major
rpl37a_2,Gland,1.9885245060956796e-4,Major
rpl38,Dope,0.0016818774168086746,Major
rpl38,Gland,0.0016206687204076654,Major
rpl39,Dope,5.360875728292302e-4,Major
rpl39,Gland,0.0012470134253818523,Major
rpl4,Dope,9.132465494089104e-4,Major
rpl4,Gland,0.003401782794944388,Major
rpl5_rpl5-a,Dope,0.0010806424156907329,Major
rpl5_rpl5-a,Gland,0.004660305162119243,Major
rpl6_rpl-6,Dope,0.0012097479556152447,Major
rpl6_rpl-6,Gland,0.002884977207838462,Major
rpl7a,Dope,0.0018624732644722678,Major
rpl7a,Gland,0.002686421778668708,Major
rpl8,Dope,9.691972375209367e-4,Major
rpl8,Gland,0.004093768015126661,Major
rpl9,Dope,1.4763959726042376e-4,Major
rpl9,Gland,5.945406931129287e-4,Major
rpl9_2,Dope,7.008834190379686e-4,Major
rpl9_2,Gland,0.0013715380928327864,Major
rplp0,Dope,0.001532554517237814,Major
rplp0,Gland,0.004290087196903029,Major
rplp1,Dope,4.5443261320697045e-4,Major
rplp1,Gland,0.0034731756036924495,Major
rpn1,Dope,2.0569693739884925e-4,Major
rpn1,Gland,3.8044450596691666e-4,Major
rpn11,Dope,1.9323102816477155e-4,Major
rpn11,Gland,3.536263616018232e-4,Major
rpn2,Dope,1.0374487848439868e-4,Major
rpn2,Gland,2.721968983906743e-4,Major
rpn6,Dope,1.7999627147351397e-4,Major
rpn6,Gland,1.47936789251196e-4,Major
rpn7_psmd6_2;rpn7_psmd6,Dope,1.6374579266352493e-4,Major
rpn7_psmd6_2;rpn7_psmd6,Gland,2.7203437737776564e-4,Major
rpn8,Dope,1.0530233871482641e-4,Major
rpn8,Gland,1.9210282525215902e-4,Major
rpp-2_rplp2,Dope,0.0018646629698370989,Major
rpp-2_rplp2,Gland,0.0033401126149223185,Major
rps10b,Dope,8.463656609273629e-4,Major
rps10b,Gland,0.0017348106595992821,Major
rps11,Dope,8.152964137959574e-4,Major
rps11,Gland,7.235921767596619e-4,Major
rps12,Dope,6.453433431709391e-4,Major
rps12,Gland,0.001347220417516959,Major
rps13,Dope,0.0012844906990840408,Major
rps13,Gland,0.00510102272865135,Major
rps14,Dope,0.0017405589463663225,Major
rps14,Gland,0.003471066097451423,Major
rps15,Dope,4.0457216814528574e-4,Major
rps15,Gland,0.0021159134053017467,Major
rps15a,Dope,0.0010725949878695122,Major
rps15a,Gland,0.002799835277356134,Major
rps16_2,Dope,0.0013568682942048937,Major
rps16_2,Gland,0.002135427756806963,Major
rps17,Dope,9.9515231318882e-4,Major
rps17,Gland,0.0013655247231251725,Major
rps18,Dope,0.0017989921742018076,Major
rps18,Gland,0.002678355308379095,Major
rps19,Dope,0.0015592468710319593,Major
rps19,Gland,0.002819304050572448,Major
rps20,Dope,9.059710317224144e-4,Major
rps20,Gland,0.0024983576480005418,Major
rps21,Dope,7.133414670913622e-4,Major
rps21,Gland,0.004211908209285152,Major
rps23,Dope,0.0014655886337230474,Major
rps23,Gland,0.003636873603151988,Major
rps24,Dope,9.810950003177083e-4,Major
rps24,Gland,0.0020138946718078646,Major
rps25,Dope,0.001959395783607071,Major
rps25,Gland,0.0028653639469156376,Major
rps26,Dope,0.0013947456640233103,Major
rps26,Gland,0.0024399580003369595,Major
rps27a;rpl40,Dope,0.004118248892075349,Major
rps27a;rpl40,Gland,0.004006038953043893,Major
rps27l_rps27,Dope,8.680275426667949e-4,Major
rps27l_rps27,Gland,0.001899614444699404,Major
rps28,Dope,0.0018978895414551392,Major
rps28,Gland,0.010767155556625718,Major
rps29,Gland,0.0018851148914768854,Major
rps2_2,Dope,0.0012913746980803198,Major
rps2_2,Gland,0.002908848246940546,Major
rps3,Dope,0.0020982864293412925,Major
rps3,Gland,0.003163186930165161,Major
rps4,Dope,0.0010922236179537624,Major
rps4,Gland,0.0036692112012578354,Major
rps5,Dope,3.667812447921035e-4,Major
rps5,Gland,0.0020851737777597803,Major
rps6,Dope,7.804668581998346e-4,Major
rps6,Gland,0.0022760915667392333,Major
rps7,Dope,0.0012021759132595073,Major
rps7,Gland,0.007565045081440759,Major
rps8,Dope,0.0022738275228192974,Major
rps8,Gland,0.00329299225168856,Major
rps9,Dope,0.0011773641798133506,Major
rps9,Gland,0.002261753768800392,Major
rpsa;LASC009994,Dope,0.0018085281320714241,Major
rpsa;LASC009994,Gland,0.004685475567359635,Major
rpt2_2,Dope,2.9703257231642e-4,Major
rpt2_2,Gland,3.742223466662301e-4,Major
rsf1_2,Dope,5.986248489260332e-4,Major
rsf1_2,Gland,6.431743729845518e-4,Major
rsf1_3,Dope,5.015627601807175e-4,Major
rsf1_3,Gland,0.0012744579149413613,Major
rsu1,Gland,1.8387082502453603e-4,Major
rtca,Dope,1.2621617955908915e-4,Major
rtca,Gland,2.724898104316214e-4,Major
rtcb,Gland,2.10788015713224e-4,Major
rtn3-b,Dope,5.469960819702881e-4,Major
rtn3-b,Gland,9.339547601807706e-4,Major
rtraf,Gland,1.510963911617866e-4,Major
sacm1l_sacm1lb,Dope,1.0780646678411324e-4,Major
sacm1l_sacm1lb,Gland,4.388558593919703e-4,Major
sar1a_zk180.4_sar1b,Dope,2.9936046766909554e-4,Major
sar1a_zk180.4_sar1b,Gland,6.509305956802822e-4,Major
sar1b,Dope,2.226786442475375e-4,Major
sar1b,Gland,0.0015417876494350528,Major
sars,Dope,5.597769050317111e-4,Major
sars,Gland,8.731720951879935e-4,Major
scamp1_2,Gland,1.8912697503562948e-4,Major
scfd1,Gland,1.6620830028504885e-4,Major
scsalpha1_os07g0577700,Gland,1.5866765386810376e-4,Major
sdha,Dope,1.3849667893807275e-4,Major
sdha,Gland,5.856380576477573e-4,Major
sdhb,Gland,3.01604257632044e-4,Major
sec11c,Gland,1.5271097700430918e-4,Major
sec13,Dope,1.230310724847032e-4,Major
sec13,Gland,1.3076473748753776e-4,Major
sec22b,Dope,1.8795732711139487e-4,Major
sec22b,Gland,2.3582142292414407e-4,Major
sec23a,Dope,1.708414205849804e-4,Major
sec23a,Gland,5.234323390486206e-4,Major
sec24b,Gland,1.9248417419686308e-4,Major
sec24c_2,Dope,2.3861155558903746e-4,Major
sec24c_2,Gland,3.596874206145528e-4,Major
sec31a;REV__wnt4_wnt11,Dope,2.900374969649236e-4,Major
sec31a;REV__wnt4_wnt11,Gland,1.3248578892453958e-4,Major
sec61b,Dope,5.974568448338498e-4,Major
sec61b,Gland,0.0017940138619464108,Major
sec61g,Gland,5.607206710997079e-4,Major
sem1,Gland,1.1772094455147561e-4,Major
sep2,Dope,1.8475146398101347e-4,Major
serbp1,Dope,1.7909595250086978e-4,Major
serbp1,Gland,3.5224779554417733e-4,Major
serbp1_2,Gland,1.4856274539559733e-4,Major
serca_2,Gland,2.826899070489255e-4,Major
sesb,Dope,0.0011263997477740143,Major
sesb,Gland,0.0016594345450473198,Major
set,Dope,3.7574798260452125e-4,Major
set,Gland,5.580307952891483e-4,Major
sfpq_2,Gland,1.904491501245093e-4,Major
sfxn1,Gland,4.078210303576749e-4,Major
sgtb,Dope,4.926068768485638e-4,Major
sgtb,Gland,0.00039640979702084263,Major
sh3gl1_endoa,Gland,1.7729517887922868e-4,Major
sh3glb1,Gland,2.2133891255403344e-4,Major
shi,Gland,1.2787384234399122e-4,Major
shmt2,Dope,7.863030494870231e-4,Major
shmt2,Gland,0.0021008859579437177,Major
sirt5,Gland,1.3739674837690106e-4,Major
skp1,Gland,1.500009569366014e-4,Major
slc25a1;slc25a1b,Dope,1.431358677711834e-4,Major
slc25a1;slc25a1b,Gland,1.6347517518606875e-4,Major
slc25a20,Gland,1.0447083509652644e-4,Major
slc25a3;slc25a3_2,Dope,1.347019850544553e-4,Major
slc25a3;slc25a3_2,Gland,3.467299443992988e-4,Major
slc25a4,Gland,1.8555952038546304e-4,Major
slc27a1_2,Gland,1.748737552076105e-4,Major
slc3a1_3,Dope,1.3054410360084501e-4,Major
slc3a1_3,Gland,9.784846449186796e-4,Major
slc7a6_slc7a8,Gland,1.4872505183422997e-4,Major
slc9a3r1,Dope,2.482421088177681e-4,Major
slc9a3r1,Gland,1.1326386170763005e-4,Major
slit1_2,Dope,2.2549844004227663e-4,Major
slit1_2,Gland,0.0011588599314057463,Major
smo-1,Dope,4.651740431417491e-4,Major
smo-1,Gland,1.7580276816061869e-4,Major
snb-1_vamp3_syb;LASC010337,Gland,1.7952058920785564e-4,Major
snd1,Dope,6.131771900018965e-4,Major
snd1,Gland,0.0016998128925841693,Major
snu13,Gland,6.448354819266077e-4,Major
snx2,Dope,1.56276644922631e-4,Major
snx2,Gland,1.0569146568504254e-4,Major
snx6,Dope,1.164009639230319e-4,Major
sod-2,Dope,1.9024010431032643e-4,Major
sod-2,Gland,7.184747425135822e-4,Major
sod1,Dope,0.0023739587282116973,Major
sod1,Gland,0.0010504221801555225,Major
sod1_sod-1,Dope,1.635948968289937e-4,Major
sod1_sod-1,Gland,1.1216718353877836e-4,Major
sp-1339#prd34368.1_3,Silk,1.4159736619185752e-4,Major
spa,Dope,4.009148196387302e-4,Major
spa,Gland,5.243832081139424e-4,Major
spa,Silk,7.277126425444178e-4,Major
spac4h3.07c,Dope,1.318174460072732e-4,Major
spac4h3.07c,Gland,8.242827198999291e-4,Major
sptbn5,Gland,3.4361360696251914e-4,Major
sqd,Dope,5.498293389078812e-4,Major
sqd,Gland,5.429265438187704e-4,Major
sqh,Dope,3.099628001403788e-4,Major
sqh,Gland,7.181176516400504e-4,Major
sqh_2,Dope,5.113015596550709e-4,Major
sqh_2,Gland,3.6348726031757095e-4,Major
srp14,Dope,1.739903863651341e-4,Major
srp14,Gland,5.239170574939378e-4,Major
srp54,Gland,3.0802104037621394e-4,Major
srp68,Dope,1.1115665409208264e-4,Major
srp68,Gland,3.0674305611487544e-4,Major
srsf4_3;b52,Dope,6.029223541275554e-4,Major
srsf4_3;b52,Gland,3.677177861419997e-4,Major
srsf4_4;srsf4,Dope,1.3368596355659842e-4,Major
srsf4_4;srsf4,Gland,1.4513169756808568e-4,Major
srsf7_2,Gland,1.6851965481423382e-4,Major
ssb,Dope,1.3043813791170655e-4,Major
ssb,Gland,3.4179965796550413e-4,Major
ssr1,Dope,3.38538919058973e-4,Major
ssr1,Gland,0.0027568017431412427,Major
ssr2,Gland,4.725958361319785e-4,Major
ssr3,Gland,0.0011213598636796627,Major
ssr4,Dope,2.875217837388918e-4,Major
ssr4,Gland,0.002005029450109036,Major
stip1,Dope,1.8084666518794197e-4,Major
stip1,Gland,2.1856054693481918e-4,Major
stk39,Dope,1.0482790780747019e-4,Major
stom,Gland,3.25377173724216e-4,Major
sub1,Dope,2.3844100167074963e-4,Major
sub1,Gland,1.3102686943666406e-4,Major
suclg2,Dope,1.2040949038940208e-4,Major
suclg2,Gland,1.723348212047844e-4,Major
sult1c2_6;sult1c2_3;sult1c2_sult1a1;sult1c2_sult1b1;sult1c2_2;sult1e1_sult1b1;sult1c2a_sult1e1,Dope,1.4662652851498093e-4,Major
sult1c2_6;sult1c2_3;sult1c2_sult1a1;sult1c2_sult1b1;sult1c2_2;sult1e1_sult1b1;sult1c2a_sult1e1,Gland,1.4094475337027862e-4,Major
sult1c2a_3;sult3a1_2;sult1b1_7;sult1b1_4,Dope,2.0944803013085288e-4,Major
surf4,Dope,1.0336009427575013e-4,Major
surf4,Gland,6.870259394632302e-4,Major
syap1,Dope,1.242569044479249e-4,Major
syncrip,Dope,1.039002079420041e-4,Major
syncrip_2,Dope,1.2611238123854204e-4,Major
syncrip_2,Gland,3.303507052573188e-4,Major
t05h10.6,Gland,1.1259044702917688e-4,Major
taldo1_taldo,Dope,6.10588538050989e-4,Major
taldo1_taldo,Gland,3.357640960814713e-4,Major
tango2,Dope,1.408812696770316e-4,Major
tango2,Gland,2.3525940753906153e-4,Major
tars1_tarsl2,Dope,2.4936244278526986e-4,Major
tars1_tarsl2,Gland,1.4350766564422645e-4,Major
tbb-4;CON__ENSEMBL:ENSBTAP00000025008,Dope,0.006794933276265362,Major
tbb-4;CON__ENSEMBL:ENSBTAP00000025008,Gland,0.004450622365450613,Major
tbb-4_tubb4b,Dope,5.079983711830391e-4,Major
tbb-4_tubb4b,Gland,0.0020330404409842433,Major
tbcb,Dope,2.424227843322931e-4,Major
tbl2,Dope,1.848517191906951e-4,Major
tbl2,Gland,0.001097562823191233,Major
tcp11l1,Dope,1.2959369515320193e-4,Major
tcp11l1,Gland,2.3754297923638697e-4,Major
tdh,Gland,3.124463682952383e-4,Major
tecr_art-1,Gland,1.1281108092390432e-4,Major
ter94_vcp,Dope,8.09905307395783e-4,Major
ter94_vcp,Gland,0.0011668391770572083,Major
tfam,Gland,1.1752232426392693e-4,Major
tfg,Dope,1.4128998072081473e-4,Major
tfg,Gland,1.2292258039304336e-4,Major
tg_3,Dope,8.168817249747262e-4,Major
tg_3,Gland,7.488203435605396e-4,Major
tgas006m08.1_3;tgas006m08.1_2;tgas006m08.1;h4-viii_2;h4-viii;LASC022855;LASC022852,Dope,0.0033438299091259403,Major
tgas006m08.1_3;tgas006m08.1_2;tgas006m08.1;h4-viii_2;h4-viii;LASC022855;LASC022852,Gland,0.005370580368069466,Major
tgfbi_4,Dope,0.0017297042100631389,Major
tgfbi_4,Gland,7.323795287334622e-4,Major
tgfbi_4,Silk,4.005477081007711e-4,Major
tktl2_tktl1,Dope,7.140797559981244e-4,Major
tktl2_tktl1,Gland,6.436406004345539e-4,Major
tln2,Dope,3.810172363217164e-4,Major
tln2,Gland,2.933240314094517e-4,Major
tm_fabg;ykvo_tm_fabg,Dope,5.786579587331577e-4,Major
tm_fabg;ykvo_tm_fabg,Gland,3.1139139106972153e-4,Major
tmed2_2,Gland,6.030088003749005e-4,Major
tmed6,Gland,2.1899516940762837e-4,Major
tmem214,Gland,6.180411984221501e-4,Major
tmem68,Gland,1.0211472123493646e-4,Major
tmx1,Gland,5.139874037902303e-4,Major
tom1l2,Dope,1.807622991799491e-4,Major
tom1l2,Gland,3.650765069659321e-4,Major
tp02,Gland,1.067972600870613e-4,Major
tpd52,Dope,6.643320153653276e-4,Major
tpd52,Gland,3.222671861183763e-4,Major
tpi,Dope,0.002026006402104579,Major
tpi,Gland,0.001039006273407447,Major
tpo_pxt;pxt_3,Gland,1.1649653513231578e-4,Major
tpo_pxt;pxt_3,Silk,2.208123347074566e-4,Major
